color,freq,ratio,vid
#a092aa,161,0.013102213541666666,q0iHP8XroDw
#d98c4e,156,0.0126953125,q0iHP8XroDw
#8f7f6c,153,0.012451171875,q0iHP8XroDw
#5f5f5f,137,0.011149088541666666,q0iHP8XroDw
#8d8d8d,133,0.010823567708333334,q0iHP8XroDw
#cfbf5d,118,0.009602864583333334,q0iHP8XroDw
#ccbd9f,113,0.009195963541666666,q0iHP8XroDw
#414141,103,0.008382161458333334,q0iHP8XroDw
#f66167,99,0.008056640625,q0iHP8XroDw
#876257,75,0.006103515625,q0iHP8XroDw
#e2d5de,54,0.00439453125,q0iHP8XroDw
#d6866c,41,0.0033365885416666665,q0iHP8XroDw
#873920,36,0.0029296875,q0iHP8XroDw
#88647c,33,0.002685546875,q0iHP8XroDw
#a67862,33,0.002685546875,q0iHP8XroDw
#a678a5,32,0.0026041666666666665,q0iHP8XroDw
#ffd06a,32,0.0026041666666666665,q0iHP8XroDw
#362418,29,0.0023600260416666665,q0iHP8XroDw
#2e1110,27,0.002197265625,q0iHP8XroDw
#342a37,26,0.0021158854166666665,q0iHP8XroDw
#5f4e3f,23,0.0018717447916666667,q0iHP8XroDw
#886642,22,0.0017903645833333333,q0iHP8XroDw
#f5eacb,21,0.001708984375,q0iHP8XroDw
#b05b63,18,0.00146484375,q0iHP8XroDw
#a49442,18,0.00146484375,q0iHP8XroDw
#cb6938,17,0.0013834635416666667,q0iHP8XroDw
#afa096,12,0.0009765625,q0iHP8XroDw
#ccafc3,11,0.0008951822916666666,q0iHP8XroDw
#8b81bc,8,0.0006510416666666666,q0iHP8XroDw
#4c1c0d,7,0.0005696614583333334,q0iHP8XroDw
#af8650,7,0.0005696614583333334,q0iHP8XroDw
#5f566c,7,0.0005696614583333334,q0iHP8XroDw
#fda845,6,0.00048828125,q0iHP8XroDw
#cfa558,5,0.0004069010416666667,q0iHP8XroDw
#81798a,3,0.000244140625,q0iHP8XroDw
#a83137,2,0.00016276041666666666,q0iHP8XroDw
#8c4755,1,8.138020833333333e-05,q0iHP8XroDw
#543a38,1,8.138020833333333e-05,q0iHP8XroDw
#000000,6478,0.5271809895833334,p1O7tSN5_Co
#01021e,2858,0.23258463541666666,p1O7tSN5_Co
#fbbe3c,1241,0.10099283854166667,p1O7tSN5_Co
#2b201c,359,0.029215494791666668,p1O7tSN5_Co
#fffc9a,289,0.023518880208333332,p1O7tSN5_Co
#c67a26,196,0.015950520833333332,p1O7tSN5_Co
#5a391d,143,0.011637369791666666,p1O7tSN5_Co
#141f2a,134,0.010904947916666666,p1O7tSN5_Co
#615c45,75,0.006103515625,p1O7tSN5_Co
#f59a29,71,0.005777994791666667,p1O7tSN5_Co
#66666c,71,0.005777994791666667,p1O7tSN5_Co
#867a4a,62,0.005045572916666667,p1O7tSN5_Co
#a66110,59,0.004801432291666667,p1O7tSN5_Co
#514c4b,50,0.004069010416666667,p1O7tSN5_Co
#ea9ac1,41,0.0033365885416666665,p1O7tSN5_Co
#ead273,34,0.0027669270833333335,p1O7tSN5_Co
#a6a36c,24,0.001953125,p1O7tSN5_Co
#777f84,16,0.0013020833333333333,p1O7tSN5_Co
#2a0408,9,0.000732421875,p1O7tSN5_Co
#55461e,9,0.000732421875,p1O7tSN5_Co
#101f14,9,0.000732421875,p1O7tSN5_Co
#d3ac67,9,0.000732421875,p1O7tSN5_Co
#784f17,8,0.0006510416666666666,p1O7tSN5_Co
#a4855e,7,0.0005696614583333334,p1O7tSN5_Co
#a5728f,7,0.0005696614583333334,p1O7tSN5_Co
#2a1d30,7,0.0005696614583333334,p1O7tSN5_Co
#3b4138,6,0.00048828125,p1O7tSN5_Co
#885473,5,0.0004069010416666667,p1O7tSN5_Co
#fa6da5,3,0.000244140625,p1O7tSN5_Co
#37404c,3,0.000244140625,p1O7tSN5_Co
#9e9fa2,2,0.00016276041666666666,p1O7tSN5_Co
#f6d6e6,2,0.00016276041666666666,p1O7tSN5_Co
#7a6248,1,8.138020833333333e-05,p1O7tSN5_Co
#000000,9244,0.7522786458333334,16Bj6aPi1A8
#b9b9b9,1335,0.108642578125,16Bj6aPi1A8
#383838,385,0.031331380208333336,16Bj6aPi1A8
#011423,385,0.031331380208333336,16Bj6aPi1A8
#939393,286,0.023274739583333332,16Bj6aPi1A8
#6d6d6d,242,0.019694010416666668,16Bj6aPi1A8
#250f09,192,0.015625,16Bj6aPi1A8
#f5f5f5,142,0.011555989583333334,16Bj6aPi1A8
#f998c0,40,0.0032552083333333335,16Bj6aPi1A8
#b57d96,8,0.0006510416666666666,16Bj6aPi1A8
#946177,6,0.00048828125,16Bj6aPi1A8
#0b2022,6,0.00048828125,16Bj6aPi1A8
#25172a,6,0.00048828125,16Bj6aPi1A8
#2b2217,4,0.0003255208333333333,16Bj6aPi1A8
#f95a98,2,0.00016276041666666666,16Bj6aPi1A8
#f6d5e5,2,0.00016276041666666666,16Bj6aPi1A8
#383a4f,2,0.00016276041666666666,16Bj6aPi1A8
#492c35,1,8.138020833333333e-05,16Bj6aPi1A8
#fdeafe,6964,0.5667317708333334,oaQ3q8S-Xqs
#000000,3074,0.2501627604166667,oaQ3q8S-Xqs
#fcf9fc,697,0.056722005208333336,oaQ3q8S-Xqs
#b6b0dd,368,0.029947916666666668,oaQ3q8S-Xqs
#00baf1,224,0.018229166666666668,oaQ3q8S-Xqs
#99def4,152,0.012369791666666666,oaQ3q8S-Xqs
#be4159,130,0.010579427083333334,oaQ3q8S-Xqs
#ed557a,128,0.010416666666666666,oaQ3q8S-Xqs
#f2c8d2,116,0.009440104166666666,oaQ3q8S-Xqs
#beb0b5,84,0.0068359375,oaQ3q8S-Xqs
#ed94a5,83,0.006754557291666667,oaQ3q8S-Xqs
#5c497e,58,0.004720052083333333,oaQ3q8S-Xqs
#ba698f,26,0.0021158854166666665,oaQ3q8S-Xqs
#d4eaf5,26,0.0021158854166666665,oaQ3q8S-Xqs
#724e69,20,0.0016276041666666667,oaQ3q8S-Xqs
#c299b4,19,0.0015462239583333333,oaQ3q8S-Xqs
#c4ac95,16,0.0013020833333333333,oaQ3q8S-Xqs
#5e2c4f,14,0.0011393229166666667,oaQ3q8S-Xqs
#c69789,13,0.0010579427083333333,oaQ3q8S-Xqs
#eec5b2,13,0.0010579427083333333,oaQ3q8S-Xqs
#8676a2,12,0.0009765625,oaQ3q8S-Xqs
#5c5665,6,0.00048828125,oaQ3q8S-Xqs
#5864a4,6,0.00048828125,oaQ3q8S-Xqs
#787f82,6,0.00048828125,oaQ3q8S-Xqs
#bd7574,4,0.0003255208333333333,oaQ3q8S-Xqs
#c2cbe4,4,0.0003255208333333333,oaQ3q8S-Xqs
#5c6568,4,0.0003255208333333333,oaQ3q8S-Xqs
#43474d,4,0.0003255208333333333,oaQ3q8S-Xqs
#8f385b,4,0.0003255208333333333,oaQ3q8S-Xqs
#876a7c,3,0.000244140625,oaQ3q8S-Xqs
#e1d6cb,3,0.000244140625,oaQ3q8S-Xqs
#bac1c2,3,0.000244140625,oaQ3q8S-Xqs
#a17c67,1,8.138020833333333e-05,oaQ3q8S-Xqs
#9f97ae,1,8.138020833333333e-05,oaQ3q8S-Xqs
#302962,1,8.138020833333333e-05,oaQ3q8S-Xqs
#e3d9a7,1,8.138020833333333e-05,oaQ3q8S-Xqs
#000000,6164,0.5016276041666666,Wcp5Z14nBS4
#2e3638,1550,0.12613932291666666,Wcp5Z14nBS4
#d3c7eb,965,0.07853190104166667,Wcp5Z14nBS4
#ffffff,868,0.07063802083333333,Wcp5Z14nBS4
#afa49f,725,0.059000651041666664,Wcp5Z14nBS4
#897e78,634,0.051595052083333336,Wcp5Z14nBS4
#575758,568,0.046223958333333336,Wcp5Z14nBS4
#d2cdc8,198,0.01611328125,Wcp5Z14nBS4
#091e2c,156,0.0126953125,Wcp5Z14nBS4
#9ca2c6,94,0.007649739583333333,Wcp5Z14nBS4
#363e5a,77,0.006266276041666667,Wcp5Z14nBS4
#6c7069,71,0.005777994791666667,Wcp5Z14nBS4
#f9e1e0,56,0.004557291666666667,Wcp5Z14nBS4
#f3edc4,42,0.00341796875,Wcp5Z14nBS4
#7e818f,23,0.0018717447916666667,Wcp5Z14nBS4
#a6919e,14,0.0011393229166666667,Wcp5Z14nBS4
#e2b8ba,12,0.0009765625,Wcp5Z14nBS4
#75677b,10,0.0008138020833333334,Wcp5Z14nBS4
#44554f,6,0.00048828125,Wcp5Z14nBS4
#e3cb83,5,0.0004069010416666667,Wcp5Z14nBS4
#e3cdaf,5,0.0004069010416666667,Wcp5Z14nBS4
#7d75a4,5,0.0004069010416666667,Wcp5Z14nBS4
#be7daf,5,0.0004069010416666667,Wcp5Z14nBS4
#a9d6db,5,0.0004069010416666667,Wcp5Z14nBS4
#bb8b57,4,0.0003255208333333333,Wcp5Z14nBS4
#57423e,4,0.0003255208333333333,Wcp5Z14nBS4
#a6a187,3,0.000244140625,Wcp5Z14nBS4
#cad3e2,3,0.000244140625,Wcp5Z14nBS4
#111126,3,0.000244140625,Wcp5Z14nBS4
#78684d,2,0.00016276041666666666,Wcp5Z14nBS4
#759fb4,2,0.00016276041666666666,Wcp5Z14nBS4
#c8e9d1,2,0.00016276041666666666,Wcp5Z14nBS4
#062829,2,0.00016276041666666666,Wcp5Z14nBS4
#d3aaca,1,8.138020833333333e-05,Wcp5Z14nBS4
#567284,1,8.138020833333333e-05,Wcp5Z14nBS4
#615a87,1,8.138020833333333e-05,Wcp5Z14nBS4
#302627,1,8.138020833333333e-05,Wcp5Z14nBS4
#344b5c,1,8.138020833333333e-05,Wcp5Z14nBS4
#000000,6756,0.5498046875,ZGns1BsD8dw
#f6dac2,1028,0.08365885416666667,ZGns1BsD8dw
#ffffff,908,0.07389322916666667,ZGns1BsD8dw
#757575,432,0.03515625,ZGns1BsD8dw
#323232,418,0.034016927083333336,ZGns1BsD8dw
#ff5957,309,0.025146484375,ZGns1BsD8dw
#663032,298,0.024251302083333332,ZGns1BsD8dw
#a90e10,239,0.019449869791666668,ZGns1BsD8dw
#979797,224,0.018229166666666668,ZGns1BsD8dw
#aa8b79,180,0.0146484375,ZGns1BsD8dw
#d7b1a1,140,0.011393229166666666,ZGns1BsD8dw
#c6c6c6,122,0.009928385416666666,ZGns1BsD8dw
#8d714d,122,0.009928385416666666,ZGns1BsD8dw
#ca979c,98,0.007975260416666666,ZGns1BsD8dw
#f300ed,96,0.0078125,ZGns1BsD8dw
#595959,95,0.007731119791666667,ZGns1BsD8dw
#422f1f,83,0.006754557291666667,ZGns1BsD8dw
#3e0e0f,74,0.006022135416666667,ZGns1BsD8dw
#b14445,64,0.005208333333333333,ZGns1BsD8dw
#6b5447,62,0.005045572916666667,ZGns1BsD8dw
#e52d2e,57,0.004638671875,ZGns1BsD8dw
#b2a78f,51,0.004150390625,ZGns1BsD8dw
#e47ecf,48,0.00390625,ZGns1BsD8dw
#fff4d2,46,0.0037434895833333335,ZGns1BsD8dw
#ffd06c,46,0.0037434895833333335,ZGns1BsD8dw
#e59c50,43,0.0034993489583333335,ZGns1BsD8dw
#b27585,38,0.0030924479166666665,ZGns1BsD8dw
#473133,30,0.00244140625,ZGns1BsD8dw
#e5bdc6,22,0.0017903645833333333,ZGns1BsD8dw
#ed4166,22,0.0017903645833333333,ZGns1BsD8dw
#2b4559,17,0.0013834635416666667,ZGns1BsD8dw
#b06b4c,13,0.0010579427083333333,ZGns1BsD8dw
#f8b7f5,13,0.0010579427083333333,ZGns1BsD8dw
#805a61,13,0.0010579427083333333,ZGns1BsD8dw
#c9a4c6,13,0.0010579427083333333,ZGns1BsD8dw
#d27a3c,11,0.0008951822916666666,ZGns1BsD8dw
#fae9f9,11,0.0008951822916666666,ZGns1BsD8dw
#1c0607,10,0.0008138020833333334,ZGns1BsD8dw
#347db4,6,0.00048828125,ZGns1BsD8dw
#8f8774,5,0.0004069010416666667,ZGns1BsD8dw
#e57b94,5,0.0004069010416666667,ZGns1BsD8dw
#2c5e86,4,0.0003255208333333333,ZGns1BsD8dw
#409be4,4,0.0003255208333333333,ZGns1BsD8dw
#a47ba5,3,0.000244140625,ZGns1BsD8dw
#35453b,2,0.00016276041666666666,ZGns1BsD8dw
#9f91a3,2,0.00016276041666666666,ZGns1BsD8dw
#84562f,1,8.138020833333333e-05,ZGns1BsD8dw
#f41fa2,1,8.138020833333333e-05,ZGns1BsD8dw
#87706c,1,8.138020833333333e-05,ZGns1BsD8dw
#740c08,1,8.138020833333333e-05,ZGns1BsD8dw
#cdccb4,1,8.138020833333333e-05,ZGns1BsD8dw
#000000,4200,0.341796875,OVMDXz8dLJk
#39140b,2068,0.16829427083333334,OVMDXz8dLJk
#ffffff,934,0.07600911458333333,OVMDXz8dLJk
#3a3031,826,0.06722005208333333,OVMDXz8dLJk
#990103,745,0.060628255208333336,OVMDXz8dLJk
#643224,732,0.0595703125,OVMDXz8dLJk
#d0afb8,464,0.037760416666666664,OVMDXz8dLJk
#5e0001,263,0.021402994791666668,OVMDXz8dLJk
#7f6061,243,0.019775390625,OVMDXz8dLJk
#939393,209,0.017008463541666668,OVMDXz8dLJk
#ffe507,189,0.015380859375,OVMDXz8dLJk
#cecece,161,0.013102213541666666,OVMDXz8dLJk
#bc7e6b,133,0.010823567708333334,OVMDXz8dLJk
#585858,129,0.010498046875,OVMDXz8dLJk
#ff0202,106,0.008626302083333334,OVMDXz8dLJk
#e4cdbf,89,0.007242838541666667,OVMDXz8dLJk
#a6471f,88,0.007161458333333333,OVMDXz8dLJk
#983235,72,0.005859375,OVMDXz8dLJk
#c4a810,69,0.005615234375,OVMDXz8dLJk
#2c280c,68,0.005533854166666667,OVMDXz8dLJk
#826f15,58,0.004720052083333333,OVMDXz8dLJk
#d68da0,44,0.0035807291666666665,OVMDXz8dLJk
#d86055,42,0.00341796875,OVMDXz8dLJk
#827571,39,0.003173828125,OVMDXz8dLJk
#98687e,36,0.0029296875,OVMDXz8dLJk
#7f513e,36,0.0029296875,OVMDXz8dLJk
#2a6161,31,0.0025227864583333335,OVMDXz8dLJk
#544614,30,0.00244140625,OVMDXz8dLJk
#a88b97,23,0.0018717447916666667,OVMDXz8dLJk
#293935,15,0.001220703125,OVMDXz8dLJk
#6a8187,13,0.0010579427083333333,OVMDXz8dLJk
#2a0f2f,13,0.0010579427083333333,OVMDXz8dLJk
#d99c93,13,0.0010579427083333333,OVMDXz8dLJk
#2b1c0f,12,0.0009765625,OVMDXz8dLJk
#684268,11,0.0008951822916666666,OVMDXz8dLJk
#ceac7d,11,0.0008951822916666666,OVMDXz8dLJk
#68222d,9,0.000732421875,OVMDXz8dLJk
#a7615e,9,0.000732421875,OVMDXz8dLJk
#210e14,9,0.000732421875,OVMDXz8dLJk
#553844,8,0.0006510416666666666,OVMDXz8dLJk
#82becf,6,0.00048828125,OVMDXz8dLJk
#2c7f86,6,0.00048828125,OVMDXz8dLJk
#344260,5,0.0004069010416666667,OVMDXz8dLJk
#b19589,5,0.0004069010416666667,OVMDXz8dLJk
#d6f4f9,5,0.0004069010416666667,OVMDXz8dLJk
#50a5aa,3,0.000244140625,OVMDXz8dLJk
#a18912,2,0.00016276041666666666,OVMDXz8dLJk
#cf0709,2,0.00016276041666666666,OVMDXz8dLJk
#8da0ba,1,8.138020833333333e-05,OVMDXz8dLJk
#6d738c,1,8.138020833333333e-05,OVMDXz8dLJk
#766482,1,8.138020833333333e-05,OVMDXz8dLJk
#b5b1c2,1,8.138020833333333e-05,OVMDXz8dLJk
#000000,3230,0.2628580729166667,PkFr-N6M08c
#759fb5,1790,0.14567057291666666,PkFr-N6M08c
#507178,1571,0.12784830729166666,PkFr-N6M08c
#615850,786,0.06396484375,PkFr-N6M08c
#ffffff,670,0.054524739583333336,PkFr-N6M08c
#8b7f6f,571,0.046468098958333336,PkFr-N6M08c
#2c3536,564,0.0458984375,PkFr-N6M08c
#5f893d,500,0.040690104166666664,PkFr-N6M08c
#8a9092,310,0.025227864583333332,PkFr-N6M08c
#d80d0d,295,0.024007161458333332,PkFr-N6M08c
#496e9a,249,0.020263671875,PkFr-N6M08c
#395665,248,0.020182291666666668,PkFr-N6M08c
#bbc4d8,217,0.017659505208333332,PkFr-N6M08c
#3f3733,158,0.012858072916666666,PkFr-N6M08c
#204688,153,0.012451171875,PkFr-N6M08c
#7986a1,144,0.01171875,PkFr-N6M08c
#997c38,120,0.009765625,PkFr-N6M08c
#748073,91,0.007405598958333333,PkFr-N6M08c
#b899a0,90,0.00732421875,PkFr-N6M08c
#73c4f6,73,0.005940755208333333,PkFr-N6M08c
#919f81,67,0.005452473958333333,PkFr-N6M08c
#ad6363,58,0.004720052083333333,PkFr-N6M08c
#7d767a,45,0.003662109375,PkFr-N6M08c
#201a25,41,0.0033365885416666665,PkFr-N6M08c
#b7b7b1,40,0.0032552083333333335,PkFr-N6M08c
#cbe3ee,30,0.00244140625,PkFr-N6M08c
#42503d,27,0.002197265625,PkFr-N6M08c
#40435c,27,0.002197265625,PkFr-N6M08c
#704e3c,20,0.0016276041666666667,PkFr-N6M08c
#756f40,15,0.001220703125,PkFr-N6M08c
#3e7455,12,0.0009765625,PkFr-N6M08c
#946735,10,0.0008138020833333334,PkFr-N6M08c
#382313,9,0.000732421875,PkFr-N6M08c
#5f666f,7,0.0005696614583333334,PkFr-N6M08c
#433e26,7,0.0005696614583333334,PkFr-N6M08c
#482c2c,6,0.00048828125,PkFr-N6M08c
#de8e2a,6,0.00048828125,PkFr-N6M08c
#df8483,6,0.00048828125,PkFr-N6M08c
#428bcc,5,0.0004069010416666667,PkFr-N6M08c
#7d282e,3,0.000244140625,PkFr-N6M08c
#eadf80,2,0.00016276041666666666,PkFr-N6M08c
#a3735b,2,0.00016276041666666666,PkFr-N6M08c
#ad9c8f,2,0.00016276041666666666,PkFr-N6M08c
#614851,1,8.138020833333333e-05,PkFr-N6M08c
#162a4f,1,8.138020833333333e-05,PkFr-N6M08c
#2d605e,1,8.138020833333333e-05,PkFr-N6M08c
#688b8f,1,8.138020833333333e-05,PkFr-N6M08c
#833e18,1,8.138020833333333e-05,PkFr-N6M08c
#87883d,1,8.138020833333333e-05,PkFr-N6M08c
#9dc1c8,1,8.138020833333333e-05,PkFr-N6M08c
#a3c5a0,1,8.138020833333333e-05,PkFr-N6M08c
#b9af64,1,8.138020833333333e-05,PkFr-N6M08c
#dd5253,1,8.138020833333333e-05,PkFr-N6M08c
#536937,1,8.138020833333333e-05,PkFr-N6M08c
#000000,8016,0.65234375,2Ipok5rKcs0
#09517d,701,0.057047526041666664,2Ipok5rKcs0
#012336,546,0.04443359375,2Ipok5rKcs0
#b11f1f,450,0.03662109375,2Ipok5rKcs0
#cb9933,370,0.030110677083333332,2Ipok5rKcs0
#567a89,353,0.028727213541666668,2Ipok5rKcs0
#5c9eb5,241,0.019612630208333332,2Ipok5rKcs0
#2a3e42,218,0.017740885416666668,2Ipok5rKcs0
#283c5d,191,0.015543619791666666,2Ipok5rKcs0
#67799a,164,0.013346354166666666,2Ipok5rKcs0
#ffffff,145,0.011800130208333334,2Ipok5rKcs0
#cf561c,141,0.011474609375,2Ipok5rKcs0
#e2781d,81,0.006591796875,2Ipok5rKcs0
#666c70,78,0.00634765625,2Ipok5rKcs0
#290d0f,72,0.005859375,2Ipok5rKcs0
#484c59,45,0.003662109375,2Ipok5rKcs0
#d5d2cb,43,0.0034993489583333335,2Ipok5rKcs0
#e1bba3,40,0.0032552083333333335,2Ipok5rKcs0
#808586,39,0.003173828125,2Ipok5rKcs0
#e2a69c,37,0.0030110677083333335,2Ipok5rKcs0
#e29966,37,0.0030110677083333335,2Ipok5rKcs0
#7ec6c5,27,0.002197265625,2Ipok5rKcs0
#8da1a2,26,0.0021158854166666665,2Ipok5rKcs0
#f6e0c0,23,0.0018717447916666667,2Ipok5rKcs0
#343334,20,0.0016276041666666667,2Ipok5rKcs0
#6990cf,20,0.0016276041666666667,2Ipok5rKcs0
#166a72,18,0.00146484375,2Ipok5rKcs0
#f6c056,18,0.00146484375,2Ipok5rKcs0
#493d2e,16,0.0013020833333333333,2Ipok5rKcs0
#6a5869,12,0.0009765625,2Ipok5rKcs0
#415c69,11,0.0008951822916666666,2Ipok5rKcs0
#8faec7,10,0.0008138020833333334,2Ipok5rKcs0
#668c85,10,0.0008138020833333334,2Ipok5rKcs0
#d77f75,10,0.0008138020833333334,2Ipok5rKcs0
#8d91bc,9,0.000732421875,2Ipok5rKcs0
#61552e,8,0.0006510416666666666,2Ipok5rKcs0
#1571a6,8,0.0006510416666666666,2Ipok5rKcs0
#d8db8c,7,0.0005696614583333334,2Ipok5rKcs0
#5f3e43,6,0.00048828125,2Ipok5rKcs0
#8cb191,6,0.00048828125,2Ipok5rKcs0
#6a1618,5,0.0004069010416666667,2Ipok5rKcs0
#647062,3,0.000244140625,2Ipok5rKcs0
#8b8164,2,0.00016276041666666666,2Ipok5rKcs0
#52544e,1,8.138020833333333e-05,2Ipok5rKcs0
#5b5d85,1,8.138020833333333e-05,2Ipok5rKcs0
#76cbe6,1,8.138020833333333e-05,2Ipok5rKcs0
#a5929d,1,8.138020833333333e-05,2Ipok5rKcs0
#b1b693,1,8.138020833333333e-05,2Ipok5rKcs0
#fbe1ca,3320,0.2701822916666667,86pWQnGgyEg
#000000,3290,0.2677408854166667,86pWQnGgyEg
#f5f5f7,968,0.07877604166666667,86pWQnGgyEg
#7e5134,875,0.07120768229166667,86pWQnGgyEg
#ebc586,749,0.060953776041666664,86pWQnGgyEg
#e7b592,466,0.037923177083333336,86pWQnGgyEg
#b1806a,454,0.036946614583333336,86pWQnGgyEg
#777777,283,0.023030598958333332,86pWQnGgyEg
#b0b0b0,268,0.021809895833333332,86pWQnGgyEg
#50525a,188,0.015299479166666666,86pWQnGgyEg
#7e6a56,150,0.01220703125,86pWQnGgyEg
#483524,135,0.010986328125,86pWQnGgyEg
#f5eeca,130,0.010579427083333334,86pWQnGgyEg
#cee7ff,99,0.008056640625,86pWQnGgyEg
#a21f00,98,0.007975260416666666,86pWQnGgyEg
#452016,97,0.007893880208333334,86pWQnGgyEg
#ffc93d,89,0.007242838541666667,86pWQnGgyEg
#bfa377,87,0.007080078125,86pWQnGgyEg
#fff564,70,0.005696614583333333,86pWQnGgyEg
#363636,63,0.005126953125,86pWQnGgyEg
#d13100,62,0.005045572916666667,86pWQnGgyEg
#e99d4c,46,0.0037434895833333335,86pWQnGgyEg
#78662f,43,0.0034993489583333335,86pWQnGgyEg
#edaca6,37,0.0030110677083333335,86pWQnGgyEg
#7a8899,30,0.00244140625,86pWQnGgyEg
#dec3bd,26,0.0021158854166666665,86pWQnGgyEg
#908742,25,0.0020345052083333335,86pWQnGgyEg
#95837e,21,0.001708984375,86pWQnGgyEg
#3d3a1c,19,0.0015462239583333333,86pWQnGgyEg
#cf6145,15,0.001220703125,86pWQnGgyEg
#ccc45c,14,0.0011393229166666667,86pWQnGgyEg
#95a6be,11,0.0008951822916666666,86pWQnGgyEg
#714842,11,0.0008951822916666666,86pWQnGgyEg
#94611a,9,0.000732421875,86pWQnGgyEg
#a67b27,7,0.0005696614583333334,86pWQnGgyEg
#626047,6,0.00048828125,86pWQnGgyEg
#bc9e93,5,0.0004069010416666667,86pWQnGgyEg
#cca540,4,0.0003255208333333333,86pWQnGgyEg
#ac6f6f,4,0.0003255208333333333,86pWQnGgyEg
#e18f73,3,0.000244140625,86pWQnGgyEg
#ccc2aa,3,0.000244140625,86pWQnGgyEg
#c66e31,2,0.00016276041666666666,86pWQnGgyEg
#9c5849,2,0.00016276041666666666,86pWQnGgyEg
#231e0f,1,8.138020833333333e-05,86pWQnGgyEg
#842e35,1,8.138020833333333e-05,86pWQnGgyEg
#968366,1,8.138020833333333e-05,86pWQnGgyEg
#5e5148,1,8.138020833333333e-05,86pWQnGgyEg
#132e59,4147,0.3374837239583333,MHjyRVrBDcA
#000000,3843,0.312744140625,MHjyRVrBDcA
#a39a89,299,0.024332682291666668,MHjyRVrBDcA
#54524f,293,0.023844401041666668,MHjyRVrBDcA
#cdc4bd,293,0.023844401041666668,MHjyRVrBDcA
#350306,278,0.022623697916666668,MHjyRVrBDcA
#a3785e,227,0.018473307291666668,MHjyRVrBDcA
#2a211c,226,0.018391927083333332,MHjyRVrBDcA
#174fa2,186,0.01513671875,MHjyRVrBDcA
#dcb487,185,0.015055338541666666,MHjyRVrBDcA
#ffffff,170,0.013834635416666666,MHjyRVrBDcA
#312f3e,157,0.012776692708333334,MHjyRVrBDcA
#90433d,134,0.010904947916666666,MHjyRVrBDcA
#aec4d9,128,0.010416666666666666,MHjyRVrBDcA
#172320,91,0.007405598958333333,MHjyRVrBDcA
#87786f,90,0.00732421875,MHjyRVrBDcA
#6d262c,86,0.006998697916666667,MHjyRVrBDcA
#6d4630,85,0.006917317708333333,MHjyRVrBDcA
#91707a,82,0.006673177083333333,MHjyRVrBDcA
#897db8,78,0.00634765625,MHjyRVrBDcA
#dcb6c8,77,0.006266276041666667,MHjyRVrBDcA
#955735,74,0.006022135416666667,MHjyRVrBDcA
#17142e,72,0.005859375,MHjyRVrBDcA
#919eaa,62,0.005045572916666667,MHjyRVrBDcA
#917b45,61,0.004964192708333333,MHjyRVrBDcA
#164d4f,58,0.004720052083333333,MHjyRVrBDcA
#948997,39,0.003173828125,MHjyRVrBDcA
#6c6f85,38,0.0030924479166666665,MHjyRVrBDcA
#ddd080,37,0.0030110677083333335,MHjyRVrBDcA
#6d7066,35,0.0028483072916666665,MHjyRVrBDcA
#6d64ac,32,0.0026041666666666665,MHjyRVrBDcA
#233d2d,25,0.0020345052083333335,MHjyRVrBDcA
#6d5857,25,0.0020345052083333335,MHjyRVrBDcA
#72634a,24,0.001953125,MHjyRVrBDcA
#e1db17,23,0.0018717447916666667,MHjyRVrBDcA
#481444,23,0.0018717447916666667,MHjyRVrBDcA
#94a198,23,0.0018717447916666667,MHjyRVrBDcA
#a8721d,22,0.0017903645833333333,MHjyRVrBDcA
#6b4353,22,0.0017903645833333333,MHjyRVrBDcA
#8f8817,21,0.001708984375,MHjyRVrBDcA
#db5547,20,0.0016276041666666667,MHjyRVrBDcA
#64418d,20,0.0016276041666666667,MHjyRVrBDcA
#187274,19,0.0015462239583333333,MHjyRVrBDcA
#6e6c14,19,0.0015462239583333333,MHjyRVrBDcA
#6391c7,18,0.00146484375,MHjyRVrBDcA
#f5d8c0,18,0.00146484375,MHjyRVrBDcA
#6c5b70,18,0.00146484375,MHjyRVrBDcA
#dc9379,18,0.00146484375,MHjyRVrBDcA
#13465d,17,0.0013834635416666667,MHjyRVrBDcA
#8c6892,17,0.0013834635416666667,MHjyRVrBDcA
#90bdbd,16,0.0013020833333333333,MHjyRVrBDcA
#4a3b26,16,0.0013020833333333333,MHjyRVrBDcA
#a1ac6c,13,0.0010579427083333333,MHjyRVrBDcA
#d98b2c,13,0.0010579427083333333,MHjyRVrBDcA
#dce8d7,13,0.0010579427083333333,MHjyRVrBDcA
#d594a3,11,0.0008951822916666666,MHjyRVrBDcA
#4a5841,11,0.0008951822916666666,MHjyRVrBDcA
#953069,11,0.0008951822916666666,MHjyRVrBDcA
#4a1d10,11,0.0008951822916666666,MHjyRVrBDcA
#b4a8ce,9,0.000732421875,MHjyRVrBDcA
#4a5c63,8,0.0006510416666666666,MHjyRVrBDcA
#18040f,8,0.0006510416666666666,MHjyRVrBDcA
#a6bda2,7,0.0005696614583333334,MHjyRVrBDcA
#d2c9a9,7,0.0005696614583333334,MHjyRVrBDcA
#4a999c,6,0.00048828125,MHjyRVrBDcA
#684915,6,0.00048828125,MHjyRVrBDcA
#6e8382,6,0.00048828125,MHjyRVrBDcA
#001824,5,0.0004069010416666667,MHjyRVrBDcA
#4d7b9a,5,0.0004069010416666667,MHjyRVrBDcA
#b48f62,4,0.0003255208333333333,MHjyRVrBDcA
